Dataset,Shadows,FPR,k_frac,Metric,Precision_Mean,Precision_Std,Recall_Mean,Recall_Std
CIFAR-10,256,0.0009326033468832199,3.0,Loss,0.016444444444444446,0.005370242654930921,0.007892354437734483,0.002256158679374673
CIFAR-10,256,0.0009326033468832199,3.0,Gradient norm (CSG),0.0,0.0,0.0,0.0
CIFAR-10,256,0.0009326033468832199,3.0,RMIA (Baseline),0.6564444444444445,0.05912280586067873,0.3186088103205497,0.02945063312960942
CIFAR-10,256,0.0009326033468832199,3.0,Random guess,0.06185333333333334,0.0022899975739919223,0.06185333333333334,0.0022899975739919223
CIFAR-10,256,0.0009326033468832199,5.0,CSL-Diff-50 (Ours),0.5816,0.016329931618554536,0.4703401581989986,0.007779499006443422
CIFAR-10,256,0.0009326033468832199,5.0,CSL-Diff-40 (Ours),0.5776,0.01560854466843939,0.46709384623889844,0.0059075322089814615
CIFAR-10,256,0.0009326033468832199,5.0,LT-IQR (Pollock et al.),0.5312,0.0028472208672083482,0.43000360646888,0.01636453809662732
CIFAR-10,256,0.0009326033468832199,5.0,Loss,0.014933333333333333,0.0026398653164297773,0.012013736451351694,0.0016904547640687986
CIFAR-10,256,0.0009326033468832199,5.0,Gradient norm (CSG),0.0,0.0,0.0,0.0
CIFAR-10,256,0.0009326033468832199,5.0,RMIA (Baseline),0.5978666666666667,0.03601678620988951,0.48368552610326837,0.030828486140749317
CIFAR-10,256,0.0009326033468832199,5.0,Random guess,0.06185333333333334,0.0022899975739919223,0.06185333333333334,0.0022899975739919223
CIFAR-10,256,0.001047615752789665,0.1,CSL-Diff-50 (Ours),0.9466666666666667,0.04988876515698588,0.014794471826781013,0.0011611320009225989
CIFAR-10,256,0.001047615752789665,0.1,CSL-Diff-40 (Ours),0.96,0.032659863237109024,0.014981116492205676,0.0005647973480297545
CIFAR-10,256,0.001047615752789665,0.1,LT-IQR (Pollock et al.),0.9199999999999999,0.0565685424949238,0.014416794928021679,0.0015659777646075098
CIFAR-10,256,0.001047615752789665,0.1,Loss,0.013333333333333334,0.018856180831641266,0.00019402405898331392,0.0002743914556408799
CIFAR-10,256,0.001047615752789665,0.1,Gradient norm (CSG),0.0,0.0,0.0,0.0
CIFAR-10,256,0.001047615752789665,0.1,RMIA (Baseline),0.7200000000000001,0.0565685424949238,0.011238779109521424,0.0009582638160517788
CIFAR-10,256,0.001047615752789665,0.1,Random guess,0.06417333333333335,0.0033294377236337625,0.06417333333333335,0.0033294377236337625
CIFAR-10,256,0.001047615752789665,1.0,CSL-Diff-50 (Ours),0.8293333333333334,0.0322214559295855,0.12953990614321031,0.007902531643829638
CIFAR-10,256,0.001047615752789665,1.0,CSL-Diff-40 (Ours),0.8386666666666667,0.018856180831641232,0.13099719883913055,0.00671045107138055
CIFAR-10,256,0.001047615752789665,1.0,LT-IQR (Pollock et al.),0.7946666666666666,0.022231109334044073,0.12415522748256846,0.007268111683190058
CIFAR-10,256,0.001047615752789665,1.0,Loss,0.018666666666666668,0.012364824660660937,0.0028198486767134247,0.0017272874177219689
CIFAR-10,256,0.001047615752789665,1.0,Gradient norm (CSG),0.0,0.0,0.0,0.0
CIFAR-10,256,0.001047615752789665,1.0,RMIA (Baseline),0.7120000000000001,0.0695125887879311,0.11148232619811899,0.014614580100556922
CIFAR-10,256,0.001047615752789665,1.0,Random guess,0.06417333333333335,0.0033294377236337625,0.06417333333333335,0.0033294377236337625
CIFAR-10,256,0.001047615752789665,2.0,CSL-Diff-50 (Ours),0.7453333333333333,0.03138293945583955,0.23261599601500624,0.01040809306666782
CIFAR-10,256,0.001047615752789665,2.0,CSL-Diff-40 (Ours),0.7520000000000001,0.034292856398964525,0.2346094884431372,0.009189857141578052
CIFAR-10,256,0.001047615752789665,2.0,LT-IQR (Pollock et al.),0.71,0.01796292478040999,0.22193941592351707,0.014083864947569379
CIFAR-10,256,0.001047615752789665,2.0,Loss,0.018666666666666668,0.005249338582674541,0.005757967991491184,0.001321436236545358
CIFAR-10,256,0.001047615752789665,2.0,Gradient norm (CSG),0.0,0.0,0.0,0.0
CIFAR-10,256,0.001047615752789665,2.0,RMIA (Baseline),0.6873333333333332,0.06295677529508287,0.21500952350231559,0.025316181448629113
CIFAR-10,256,0.001047615752789665,2.0,Random guess,0.06417333333333335,0.0033294377236337625,0.06417333333333335,0.0033294377236337625
CIFAR-10,256,0.001047615752789665,3.0,CSL-Diff-50 (Ours),0.680888888888889,0.030527866241910052,0.3187573657599074,0.015185983938460787
CIFAR-10,256,0.001047615752789665,3.0,CSL-Diff-40 (Ours),0.6857777777777777,0.027332429976038793,0.32103363531085144,0.013406675927191376
CIFAR-10,256,0.001047615752789665,3.0,LT-IQR (Pollock et al.),0.6364444444444445,0.014619452625243138,0.2982815486420511,0.016291098784595382
CIFAR-10,256,0.001047615752789665,3.0,Loss,0.018666666666666668,0.006622073078111706,0.008595567280970554,0.002570907028415942
CIFAR-10,256,0.001047615752789665,3.0,Gradient norm (CSG),0.0,0.0,0.0,0.0
CIFAR-10,256,0.001047615752789665,3.0,RMIA (Baseline),0.6657777777777777,0.05642519356755281,0.3122074152592235,0.03320559111608581
CIFAR-10,256,0.001047615752789665,3.0,Random guess,0.06417333333333335,0.0033294377236337625,0.06417333333333335,0.0033294377236337625
CIFAR-10,256,0.001047615752789665,5.0,CSL-Diff-50 (Ours),0.5917333333333333,0.02050387497252383,0.4615508496222558,0.012609210877528455
CIFAR-10,256,0.001047615752789665,5.0,CSL-Diff-40 (Ours),0.5877333333333333,0.02003019942209485,0.4583891886742601,0.010427934338823639
CIFAR-10,256,0.001047615752789665,5.0,LT-IQR (Pollock et al.),0.5408,0.003636848452529527,0.42233506069818566,0.01882867424224838
CIFAR-10,256,0.001047615752789665,5.0,Loss,0.01653333333333333,0.0030169889330626024,0.012801342800595228,0.0016573540094586647
CIFAR-10,256,0.001047615752789665,5.0,Gradient norm (CSG),0.0,0.0,0.0,0.0
CIFAR-10,256,0.001047615752789665,5.0,RMIA (Baseline),0.6096,0.03383410508151008,0.4761216846699929,0.03544442332798995
CIFAR-10,256,0.001047615752789665,5.0,Random guess,0.06417333333333335,0.0033294377236337625,0.06417333333333335,0.0033294377236337625
CIFAR-10,256,0.0011768119524349979,0.1,CSL-Diff-50 (Ours),0.9466666666666667,0.04988876515698588,0.01422236810748089,0.0010825723919245553
CIFAR-10,256,0.0011768119524349979,0.1,CSL-Diff-40 (Ours),0.96,0.032659863237109024,0.014403949788198719,0.0005351775513856873
CIFAR-10,256,0.0011768119524349979,0.1,LT-IQR (Pollock et al.),0.9199999999999999,0.0565685424949238,0.013875005150078806,0.001613285031532704
CIFAR-10,256,0.0011768119524349979,0.1,Loss,0.013333333333333334,0.018856180831641266,0.00018406037180195107,0.00026030067409775357
CIFAR-10,256,0.0011768119524349979,0.1,Gradient norm (CSG),0.0,0.0,0.0,0.0
CIFAR-10,256,0.0011768119524349979,0.1,RMIA (Baseline),0.7333333333333334,0.0679869268479038,0.01100940745308369,0.0011368713387728054
CIFAR-10,256,0.0011768119524349979,0.1,Random guess,0.06677333333333334,0.0040189329706057835,0.06677333333333334,0.0040189329706057835
CIFAR-10,256,0.0011768119524349979,1.0,CSL-Diff-50 (Ours),0.832,0.031155523854794438,0.12493430406094208,0.007172690354736585
CIFAR-10,256,0.0011768119524349979,1.0,CSL-Diff-40 (Ours),0.8413333333333334,0.017987650084309404,0.12635966683618727,0.006492772071182807
CIFAR-10,256,0.0011768119524349979,1.0,LT-IQR (Pollock et al.),0.7986666666666666,0.022231109334044073,0.119985175864133,0.0071445279083352025
CIFAR-10,256,0.0011768119524349979,1.0,Loss,0.018666666666666668,0.012364824660660937,0.002697984973825273,0.001625299215556122
CIFAR-10,256,0.0011768119524349979,1.0,Gradient norm (CSG),0.0,0.0,0.0,0.0
CIFAR-10,256,0.0011768119524349979,1.0,RMIA (Baseline),0.7213333333333333,0.06923069325731826,0.10853791316701548,0.013622272242011636
CIFAR-10,256,0.0011768119524349979,1.0,Random guess,0.06677333333333334,0.0040189329706057835,0.06677333333333334,0.0040189329706057835
CIFAR-10,256,0.0011768119524349979,2.0,CSL-Diff-50 (Ours),0.7520000000000001,0.030506829836393495,0.225638334118651,0.009279412889895585
CIFAR-10,256,0.0011768119524349979,2.0,CSL-Diff-40 (Ours),0.7613333333333333,0.03430581421404965,0.22833384040139215,0.00768342993552303
CIFAR-10,256,0.0011768119524349979,2.0,LT-IQR (Pollock et al.),0.718,0.017204650534085267,0.2158082116547633,0.013657127493514288
CIFAR-10,256,0.0011768119524349979,2.0,Loss,0.018666666666666668,0.005249338582674541,0.005522067098416748,0.0012037539474457166
CIFAR-10,256,0.0011768119524349979,2.0,Gradient norm (CSG),0.0,0.0,0.0,0.0
CIFAR-10,256,0.0011768119524349979,2.0,RMIA (Baseline),0.6953333333333332,0.06386096007908293,0.20900890613869438,0.023563478811080923
CIFAR-10,256,0.0011768119524349979,2.0,Random guess,0.06677333333333334,0.0040189329706057835,0.06677333333333334,0.0040189329706057835
CIFAR-10,256,0.0011768119524349979,3.0,CSL-Diff-50 (Ours),0.6924444444444444,0.03185770833325767,0.3116341174367181,0.014192980831930196
CIFAR-10,256,0.0011768119524349979,3.0,CSL-Diff-40 (Ours),0.6955555555555556,0.029420745179440676,0.31298233470685305,0.011578223504234144
CIFAR-10,256,0.0011768119524349979,3.0,LT-IQR (Pollock et al.),0.644,0.015124177357487594,0.2902067764716343,0.015946890301006114
CIFAR-10,256,0.0011768119524349979,3.0,Loss,0.018666666666666668,0.006622073078111706,0.008243288549527964,0.0023811011751953964
CIFAR-10,256,0.0011768119524349979,3.0,Gradient norm (CSG),0.0,0.0,0.0,0.0
CIFAR-10,256,0.0011768119524349979,3.0,RMIA (Baseline),0.6728888888888888,0.05619366863857284,0.30319497216742186,0.030045610155829
CIFAR-10,256,0.0011768119524349979,3.0,Random guess,0.06677333333333334,0.0040189329706057835,0.06677333333333334,0.0040189329706057835
CIFAR-10,256,0.0011768119524349979,5.0,CSL-Diff-50 (Ours),0.6037333333333333,0.02491014964940103,0.4526447401046821,0.011680871427515123
CIFAR-10,256,0.0011768119524349979,5.0,CSL-Diff-40 (Ours),0.5997333333333335,0.024215330314125854,0.4496266828439522,0.010042212314566595
CIFAR-10,256,0.0011768119524349979,5.0,LT-IQR (Pollock et al.),0.5514666666666667,0.0060692302275952405,0.41412225320622814,0.01968372462310549
CIFAR-10,256,0.0011768119524349979,5.0,Loss,0.0168,0.003394112549695429,0.012476933045331054,0.0017205212979497424
CIFAR-10,256,0.0011768119524349979,5.0,Gradient norm (CSG),0.0,0.0,0.0,0.0
CIFAR-10,256,0.0011768119524349979,5.0,RMIA (Baseline),0.6202666666666666,0.03715959573993717,0.4657062830567266,0.03516821633312271
CIFAR-10,256,0.0011768119524349979,5.0,Random guess,0.06677333333333334,0.0040189329706057835,0.06677333333333334,0.0040189329706057835
CIFAR-10,256,0.0013219411484660286,0.1,CSL-Diff-50 (Ours),0.9466666666666667,0.04988876515698588,0.01340929123017548,0.0008019122867923265
CIFAR-10,256,0.0013219411484660286,0.1,CSL-Diff-40 (Ours),0.96,0.032659863237109024,0.013591390881176333,0.0004034572768029085
CIFAR-10,256,0.0013219411484660286,0.1,LT-IQR (Pollock et al.),0.9199999999999999,0.0565685424949238,0.013098113203981939,0.0015480247078079106
CIFAR-10,256,0.0013219411484660286,0.1,Loss,0.013333333333333334,0.018856180831641266,0.00017361111111111112,0.00024552318791199563
CIFAR-10,256,0.0013219411484660286,0.1,Gradient norm (CSG),0.0,0.0,0.0,0.0
CIFAR-10,256,0.0013219411484660286,0.1,RMIA (Baseline),0.7333333333333334,0.0679869268479038,0.01037084393431808,0.0008470285994638271
CIFAR-10,256,0.0013219411484660286,0.1,Random guess,0.07075999999999999,0.004434170347051027,0.07075999999999999,0.004434170347051027
CIFAR-10,256,0.0013219411484660286,1.0,CSL-Diff-50 (Ours),0.8453333333333334,0.03771236166328251,0.11968209570227939,0.005092567473316445
CIFAR-10,256,0.0013219411484660286,1.0,CSL-Diff-40 (Ours),0.8533333333333334,0.023626726862225823,0.12089758484566943,0.005248382762689459
CIFAR-10,256,0.0013219411484660286,1.0,LT-IQR (Pollock et al.),0.8079999999999999,0.027904599381941782,0.11453066938048,0.006538659298506906
CIFAR-10,256,0.0013219411484660286,1.0,Loss,0.021333333333333333,0.01049867716534908,0.002936713211191384,0.0012548176258682653
CIFAR-10,256,0.0013219411484660286,1.0,Gradient norm (CSG),0.0,0.0,0.0,0.0
CIFAR-10,256,0.0013219411484660286,1.0,RMIA (Baseline),0.7333333333333333,0.07521229213957573,0.10386946481306414,0.011202698651727135
CIFAR-10,256,0.0013219411484660286,1.0,Random guess,0.07075999999999999,0.004434170347051027,0.07075999999999999,0.004434170347051027
CIFAR-10,256,0.0013219411484660286,2.0,CSL-Diff-50 (Ours),0.766,0.033744135292916734,0.21678666540501382,0.005663370395509909
CIFAR-10,256,0.0013219411484660286,2.0,CSL-Diff-40 (Ours),0.7753333333333333,0.040835714216302804,0.21929139938909645,0.0035124696470243523
CIFAR-10,256,0.0013219411484660286,2.0,LT-IQR (Pollock et al.),0.7313333333333333,0.021746008573733475,0.20731172701960388,0.010979682328932457
CIFAR-10,256,0.0013219411484660286,2.0,Loss,0.02,0.004898979485566356,0.00559189408879788,0.0010480415055446682
CIFAR-10,256,0.0013219411484660286,2.0,Gradient norm (CSG),0.0,0.0,0.0,0.0
CIFAR-10,256,0.0013219411484660286,2.0,RMIA (Baseline),0.7086666666666668,0.06986335870031507,0.20057575266022698,0.019216527259870723
CIFAR-10,256,0.0013219411484660286,2.0,Random guess,0.07075999999999999,0.004434170347051027,0.07075999999999999,0.004434170347051027
CIFAR-10,256,0.0013219411484660286,3.0,CSL-Diff-50 (Ours),0.7080000000000001,0.03791608668665093,0.30045425982742296,0.009380867533540624
CIFAR-10,256,0.0013219411484660286,3.0,CSL-Diff-40 (Ours),0.7115555555555555,0.035198204219063715,0.3019788369605368,0.007506913300224967
CIFAR-10,256,0.0013219411484660286,3.0,LT-IQR (Pollock et al.),0.6573333333333333,0.02074179891480541,0.2793593739643691,0.012266850540913166
CIFAR-10,256,0.0013219411484660286,3.0,Loss,0.019555555555555555,0.005995883361436464,0.008170806501407587,0.001960124605776452
CIFAR-10,256,0.0013219411484660286,3.0,Gradient norm (CSG),0.0,0.0,0.0,0.0
CIFAR-10,256,0.0013219411484660286,3.0,RMIA (Baseline),0.6862222222222223,0.06101689707281961,0.29118829722990647,0.0230558018360549
CIFAR-10,256,0.0013219411484660286,3.0,Random guess,0.07075999999999999,0.004434170347051027,0.07075999999999999,0.004434170347051027
CIFAR-10,256,0.0013219411484660286,5.0,CSL-Diff-50 (Ours),0.6202666666666666,0.027792245121416294,0.4387841769110552,0.008783914160346606
CIFAR-10,256,0.0013219411484660286,5.0,CSL-Diff-40 (Ours),0.6175999999999999,0.027527440854536425,0.43689761890642026,0.008459334394158325
CIFAR-10,256,0.0013219411484660286,5.0,LT-IQR (Pollock et al.),0.5696,0.010693300083073804,0.4036090139281823,0.018133167452140605
CIFAR-10,256,0.0013219411484660286,5.0,Loss,0.017333333333333336,0.0030868898407440605,0.012162066357707071,0.0013736637704093188
CIFAR-10,256,0.0013219411484660286,5.0,Gradient norm (CSG),0.0,0.0,0.0,0.0
CIFAR-10,256,0.0013219411484660286,5.0,RMIA (Baseline),0.6362666666666666,0.04362425421202698,0.45012220687308163,0.026348274632842006
CIFAR-10,256,0.0013219411484660286,5.0,Random guess,0.07075999999999999,0.004434170347051027,0.07075999999999999,0.004434170347051027
CIFAR-10,256,0.001484968262254465,0.1,CSL-Diff-50 (Ours),0.9466666666666667,0.04988876515698588,0.012903294990682062,0.0008929719176189834
CIFAR-10,256,0.001484968262254465,0.1,CSL-Diff-40 (Ours),0.96,0.032659863237109024,0.013070918901031693,0.00037890410639535173
CIFAR-10,256,0.001484968262254465,0.1,LT-IQR (Pollock et al.),0.9199999999999999,0.0565685424949238,0.012579223803339265,0.0013392936748303768
CIFAR-10,256,0.001484968262254465,0.1,Loss,0.013333333333333334,0.018856180831641266,0.00016963528413910093,0.00023990051948653013
CIFAR-10,256,0.001484968262254465,0.1,Gradient norm (CSG),0.0,0.0,0.0,0.0
CIFAR-10,256,0.001484968262254465,0.1,RMIA (Baseline),0.7333333333333334,0.0679869268479038,0.009989755273535468,0.000990894734749222
CIFAR-10,256,0.001484968262254465,0.1,Random guess,0.07352,0.0036054773146792472,0.07352,0.0036054773146792472
CIFAR-10,256,0.001484968262254465,1.0,CSL-Diff-50 (Ours),0.8546666666666667,0.03303869784897029,0.1164224357322302,0.0054389803295561865
CIFAR-10,256,0.001484968262254465,1.0,CSL-Diff-40 (Ours),0.86,0.02039607805437116,0.11716579714010715,0.004503696384636564
CIFAR-10,256,0.001484968262254465,1.0,LT-IQR (Pollock et al.),0.8146666666666667,0.02124983660067894,0.11107432427780367,0.006207373469239272
CIFAR-10,256,0.001484968262254465,1.0,Loss,0.021333333333333333,0.01049867716534908,0.0028426853244576233,0.0012515472250433227
CIFAR-10,256,0.001484968262254465,1.0,Gradient norm (CSG),0.0,0.0,0.0,0.0
CIFAR-10,256,0.001484968262254465,1.0,RMIA (Baseline),0.7399999999999999,0.07027564774989031,0.1009491270745501,0.011569083807476479
CIFAR-10,256,0.001484968262254465,1.0,Random guess,0.07352,0.0036054773146792472,0.07352,0.0036054773146792472
CIFAR-10,256,0.001484968262254465,2.0,CSL-Diff-50 (Ours),0.7766666666666667,0.02858126814696805,0.2114684818885474,0.005937905778617591
CIFAR-10,256,0.001484968262254465,2.0,CSL-Diff-40 (Ours),0.7866666666666666,0.03564017707899641,0.2140838655433229,0.004585657872437872
CIFAR-10,256,0.001484968262254465,2.0,LT-IQR (Pollock et al.),0.7406666666666667,0.01309792180292568,0.20196105846736864,0.0103752137537727
CIFAR-10,256,0.001484968262254465,2.0,Loss,0.021333333333333333,0.00410960933531265,0.005777458543908033,0.000927702971447165
CIFAR-10,256,0.001484968262254465,2.0,Gradient norm (CSG),0.0,0.0,0.0,0.0
CIFAR-10,256,0.001484968262254465,2.0,RMIA (Baseline),0.7146666666666667,0.06565228268858764,0.19486315309861846,0.020695912686345904
CIFAR-10,256,0.001484968262254465,2.0,Random guess,0.07352,0.0036054773146792472,0.07352,0.0036054773146792472
CIFAR-10,256,0.001484968262254465,3.0,CSL-Diff-50 (Ours),0.7208888888888888,0.030215685567615183,0.29441918657835137,0.010177085231815474
CIFAR-10,256,0.001484968262254465,3.0,CSL-Diff-40 (Ours),0.724888888888889,0.027332429976038745,0.2960239124140697,0.0074408230056642955
CIFAR-10,256,0.001484968262254465,3.0,LT-IQR (Pollock et al.),0.668,0.01038517461826483,0.2731214989045165,0.011755283892380305
CIFAR-10,256,0.001484968262254465,3.0,Loss,0.02088888888888889,0.005995883361436463,0.008429275081922741,0.001973635191544154
CIFAR-10,256,0.001484968262254465,3.0,Gradient norm (CSG),0.0,0.0,0.0,0.0
CIFAR-10,256,0.001484968262254465,3.0,RMIA (Baseline),0.6946666666666667,0.05466124634374751,0.283945786281544,0.024869877325973518
CIFAR-10,256,0.001484968262254465,3.0,Random guess,0.07352,0.0036054773146792472,0.07352,0.0036054773146792472
CIFAR-10,256,0.001484968262254465,5.0,CSL-Diff-50 (Ours),0.6314666666666667,0.021608228885208407,0.42977895193305277,0.0077034176376554785
CIFAR-10,256,0.001484968262254465,5.0,CSL-Diff-40 (Ours),0.6288,0.022256684389189693,0.42793485618491545,0.006955322360174992
CIFAR-10,256,0.001484968262254465,5.0,LT-IQR (Pollock et al.),0.5802666666666667,0.004446221866808843,0.3954096864830972,0.01586354497568251
CIFAR-10,256,0.001484968262254465,5.0,Loss,0.0184,0.002993325909419153,0.012454725772686198,0.001469359163117513
CIFAR-10,256,0.001484968262254465,5.0,Gradient norm (CSG),0.0,0.0,0.0,0.0
CIFAR-10,256,0.001484968262254465,5.0,RMIA (Baseline),0.6472,0.03589020293431992,0.4408252004820057,0.02773884814785506
CIFAR-10,256,0.001484968262254465,5.0,Random guess,0.07352,0.0036054773146792472,0.07352,0.0036054773146792472
CIFAR-10,256,0.0016681005372000592,0.1,CSL-Diff-50 (Ours),0.9466666666666667,0.04988876515698588,0.01255646843471968,0.0009066455525063225
CIFAR-10,256,0.0016681005372000592,0.1,CSL-Diff-40 (Ours),0.96,0.032659863237109024,0.01271797516263482,0.00040199900126102926
CIFAR-10,256,0.0016681005372000592,0.1,LT-IQR (Pollock et al.),0.9199999999999999,0.0565685424949238,0.012230616367583718,0.0012330938642928955
